id,customer_id,channel_id,channel_code,channel_name,enrolled_at,enrollment_method,enrolled_by,status,status_reason,status_updated_at,username,alias,two_factor_enabled,auth_method,last_login_at,failed_login_attempts,locked_until,daily_transaction_limit,per_transaction_limit,monthly_transaction_limit,cash_withdrawal_limit,transfer_limit,bill_payment_limit,max_transactions_per_day,ip_whitelist,geo_restriction_flag,ussd_pin_set,ussd_last_access,mobile_app_version,push_notifications_enabled,security_questions_set,password_last_changed,transaction_fee_profile_id,sms_alerts_enabled,email_alerts_enabled,suspicious_activity_flag,last_suspicious_activity_date,created_at,updated_at
CCE-000002289,CUST-000327,CH-007,CH-007,Operations Bridge,2026-07-28,branch_assisted,EMP-000001,active,In good standing.,2026-05-01,user_cust-000327_ch-007,CUST-000327-CH-007,False,biometric,2026-05-01,1,,6124.07,4193.03,26215.43,578.53,4538.57,2960.7,24,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-282,False,True,False,2026-05-01,2026-07-28,2026-05-01
CCE-000002290,CUST-000328,CH-001,CH-001,Branch Network,2025-03-04,call_center,EMP-000007,active,In good standing.,2025-07-28,user_cust-000328_ch-001,CUST-000328-CH-001,False,password,2025-07-26,1,,4008.09,3874.5,102264.7,827.89,2355.77,9182.03,26,0.0.0.0/0,False,False,2025-05-07,n/a,False,True,2025-07-18,TFP-420,True,True,False,2025-08-28,2025-03-04,2025-08-04
CCE-000002291,CUST-000328,CH-002,CH-002,Online Banking,2025-02-27,self_service,EMP-000001,active,In good standing.,2025-06-12,user_cust-000328_ch-002,CUST-000328-CH-002,True,biometric,2025-05-03,3,2026-05-02,7405.4,3780.92,72037.17,1133.94,4656.3,1071.51,5,10.10.10.0/24,False,False,2025-05-30,n/a,False,False,2025-08-19,TFP-722,True,False,False,2025-04-10,2025-02-27,2025-06-13
CCE-000002292,CUST-000328,CH-003,CH-003,Mobile App,2025-03-09,branch_assisted,EMP-000007,active,In good standing.,2026-02-28,user_cust-000328_ch-003,CUST-000328-CH-003,False,otp_sms,2026-02-22,2,,7741.44,1926.15,61005.04,1163.91,4277.02,5404.98,14,0.0.0.0/0,False,False,2025-04-12,4.0.1,True,True,2025-05-23,TFP-614,True,True,False,2025-05-16,2025-03-09,2026-03-10
CCE-000002293,CUST-000328,CH-004,CH-004,Email,2025-02-11,self_service,EMP-000007,active,In good standing.,2025-05-08,user_cust-000328_ch-004,CUST-000328-CH-004,False,otp_sms,2025-04-18,2,,9142.12,2623.87,110322.16,1206.2,3605.78,2497.09,10,0.0.0.0/0,False,False,2025-03-17,n/a,False,True,2025-07-05,TFP-225,True,True,False,2025-12-12,2025-02-11,2025-05-08
CCE-000002294,CUST-000328,CH-005,CH-005,SMS,2025-03-15,branch_assisted,EMP-000007,suspended,Security review,2025-06-22,user_cust-000328_ch-005,CUST-000328-CH-005,False,otp_email,2025-05-15,3,2026-05-02,4860.32,708.61,111492.63,642.65,1340.11,8665.84,19,0.0.0.0/0,False,True,2025-03-19,n/a,False,True,2025-04-24,TFP-713,True,False,False,2025-05-13,2025-03-15,2025-06-30
CCE-000002295,CUST-000328,CH-006,CH-006,Call Center,2025-02-26,branch_assisted,EMP-000007,active,In good standing.,2026-03-10,user_cust-000328_ch-006,CUST-000328-CH-006,False,otp_email,2026-02-27,3,2026-05-02,5970.71,808.2,121991.11,1285.29,3033.79,10596.36,6,0.0.0.0/0,False,False,2025-05-27,n/a,False,True,2025-04-18,TFP-957,True,True,False,2025-07-07,2025-02-26,2026-03-10
CCE-000002296,CUST-000328,CH-007,CH-007,Operations Bridge,2025-03-15,self_service,system_seed,active,In good standing.,2025-04-30,user_cust-000328_ch-007,CUST-000328-CH-007,False,otp_email,2025-04-06,2,,6065.08,1959.45,50421.97,1235.34,4062.07,4058.86,26,0.0.0.0/0,False,False,2025-07-01,n/a,False,True,2025-04-10,TFP-978,False,True,False,2025-12-22,2025-03-15,2025-05-10
CCE-000002297,CUST-000329,CH-001,CH-001,Branch Network,2026-09-27,call_center,EMP-000007,active,In good standing.,2026-05-01,user_cust-000329_ch-001,CUST-000329-CH-001,False,password,2026-05-01,3,2026-05-02,5261.22,2538.02,65686.61,1078.85,5742.27,10535.02,25,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-539,True,True,False,2026-05-01,2026-09-27,2026-05-01
CCE-000002298,CUST-000329,CH-002,CH-002,Online Banking,2026-09-18,call_center,system_seed,suspended,Inactivity policy,2026-05-01,user_cust-000329_ch-002,CUST-000329-CH-002,True,otp_sms,2026-05-01,0,,5850.26,3148.55,42018.36,761.7,7435.58,9913.76,17,0.0.0.0/0,False,False,2026-05-01,n/a,False,False,2026-05-01,TFP-620,True,True,False,2026-05-01,2026-09-18,2026-05-01
CCE-000002299,CUST-000329,CH-003,CH-003,Mobile App,2026-09-06,branch_assisted,system_seed,active,In good standing.,2026-05-01,user_cust-000329_ch-003,CUST-000329-CH-003,True,otp_email,2026-05-01,0,,8082.39,2789.26,84627.56,697.36,3042.53,5878.7,7,0.0.0.0/0,False,False,2026-05-01,4.0.1,True,True,2026-05-01,TFP-904,False,False,False,2026-05-01,2026-09-06,2026-05-01
CCE-000002300,CUST-000329,CH-004,CH-004,Email,2026-09-30,self_service,EMP-000007,active,In good standing.,2026-05-01,user_cust-000329_ch-004,CUST-000329-CH-004,False,biometric,2026-05-01,3,2026-05-02,7019.65,1466.02,22319.59,777.69,1216.02,10558.37,13,10.10.10.0/24,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-716,True,True,False,2026-05-01,2026-09-30,2026-05-01
CCE-000002301,CUST-000329,CH-005,CH-005,SMS,2026-09-19,self_service,EMP-000001,active,In good standing.,2026-05-01,user_cust-000329_ch-005,CUST-000329-CH-005,False,otp_sms,2026-05-01,3,2026-05-02,7190.31,1925.24,95081.31,1244.14,6699.19,2710.51,27,0.0.0.0/0,False,True,2026-05-01,n/a,False,True,2026-05-01,TFP-264,False,True,False,2026-05-01,2026-09-19,2026-05-01
CCE-000002302,CUST-000329,CH-006,CH-006,Call Center,2026-09-21,call_center,EMP-000001,active,In good standing.,2026-05-01,user_cust-000329_ch-006,CUST-000329-CH-006,False,password,2026-05-01,0,,6268.17,3591.41,109161.23,933.77,806.72,1532.5,3,0.0.0.0/0,True,False,2026-05-01,n/a,False,True,2026-05-01,TFP-830,False,True,False,2026-05-01,2026-09-21,2026-05-01
CCE-000002303,CUST-000329,CH-007,CH-007,Operations Bridge,2026-10-06,self_service,system_seed,active,In good standing.,2026-05-01,user_cust-000329_ch-007,CUST-000329-CH-007,False,password,2026-05-01,3,2026-05-02,8199.97,1937.32,70354.24,1175.81,6901.75,10599.31,23,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-345,True,True,False,2026-05-01,2026-10-06,2026-05-01
CCE-000002304,CUST-000330,CH-001,CH-001,Branch Network,2024-10-15,branch_assisted,EMP-000007,active,In good standing.,2024-11-26,user_cust-000330_ch-001,CUST-000330-CH-001,False,password,2024-11-09,2,,2776.36,3242.43,64497.11,298.51,2125.7,8150.52,10,0.0.0.0/0,False,False,2024-11-11,n/a,False,False,2025-02-21,TFP-154,True,True,False,2025-01-11,2024-10-15,2024-12-09
CCE-000002305,CUST-000330,CH-002,CH-002,Online Banking,2024-11-03,self_service,EMP-000007,active,In good standing.,2025-09-15,user_cust-000330_ch-002,CUST-000330-CH-002,True,biometric,2025-08-21,1,,9395.72,1353.14,32207.09,561.15,6601.88,10954.2,12,0.0.0.0/0,False,False,2024-12-08,n/a,False,True,2024-12-13,TFP-804,True,True,False,2025-05-23,2024-11-03,2025-09-28
CCE-000002306,CUST-000330,CH-003,CH-003,Mobile App,2024-11-17,branch_assisted,EMP-000007,active,In good standing.,2025-03-26,user_cust-000330_ch-003,CUST-000330-CH-003,True,otp_email,2025-03-13,2,,4398.9,2416.18,110463.58,420.81,509.51,6328.04,23,0.0.0.0/0,False,False,2024-11-29,3.9.2,True,True,2025-04-01,TFP-203,True,True,False,2024-12-24,2024-11-17,2025-04-17
CCE-000002307,CUST-000330,CH-004,CH-004,Email,2024-11-25,branch_assisted,EMP-000001,active,In good standing.,2025-05-19,user_cust-000330_ch-004,CUST-000330-CH-004,False,password,2025-05-06,3,2026-05-02,8057.31,3746.16,77863.09,842.85,3582.07,8924.76,25,0.0.0.0/0,False,False,2025-03-09,n/a,False,True,2025-03-26,TFP-298,False,True,False,2024-12-29,2024-11-25,2025-05-21
CCE-000002308,CUST-000330,CH-005,CH-005,SMS,2024-11-02,branch_assisted,EMP-000007,active,In good standing.,2025-03-05,user_cust-000330_ch-005,CUST-000330-CH-005,False,otp_email,2025-01-21,3,2026-05-02,7955.22,1482.16,23195.04,633.35,3113.47,2143.44,13,0.0.0.0/0,False,True,2025-01-24,n/a,False,True,2025-02-22,TFP-890,False,True,False,2025-09-15,2024-11-02,2025-03-07
CCE-000002309,CUST-000330,CH-006,CH-006,Call Center,2024-11-07,call_center,EMP-000001,active,In good standing.,2025-07-23,user_cust-000330_ch-006,CUST-000330-CH-006,False,otp_sms,2025-06-01,2,,9092.77,1733.92,91727.68,980.83,4212.18,2922.05,18,10.10.10.0/24,False,False,2024-11-26,n/a,False,True,2025-04-22,TFP-378,False,True,False,2025-08-12,2024-11-07,2025-07-31
CCE-000002310,CUST-000330,CH-007,CH-007,Operations Bridge,2024-10-18,self_service,EMP-000007,active,In good standing.,2024-12-07,user_cust-000330_ch-007,CUST-000330-CH-007,False,biometric,2024-11-06,1,,2581.78,2490.83,116125.6,1236.2,7300.13,9116.3,21,0.0.0.0/0,False,False,2024-12-01,n/a,False,True,2025-02-25,TFP-304,True,True,False,2025-08-01,2024-10-18,2024-12-22
CCE-000002311,CUST-000331,CH-001,CH-001,Branch Network,2026-06-30,self_service,system_seed,active,In good standing.,2026-05-01,user_cust-000331_ch-001,CUST-000331-CH-001,False,otp_email,2026-05-01,2,,9289.06,1976.72,107684.67,536.45,3154.9,3768.85,3,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-580,False,False,False,2026-05-01,2026-06-30,2026-05-01
CCE-000002312,CUST-000331,CH-002,CH-002,Online Banking,2026-06-18,branch_assisted,EMP-000007,active,In good standing.,2026-05-01,user_cust-000331_ch-002,CUST-000331-CH-002,True,otp_email,2026-05-01,1,,2437.52,2332.17,61658.58,543.31,7543.88,10272.14,17,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-601,True,True,False,2026-05-01,2026-06-18,2026-05-01
CCE-000002313,CUST-000331,CH-003,CH-003,Mobile App,2026-06-02,call_center,EMP-000001,active,In good standing.,2026-05-01,user_cust-000331_ch-003,CUST-000331-CH-003,True,password,2026-05-01,1,,2045.39,1819.41,24836.41,1297.7,6843.05,9475.99,12,0.0.0.0/0,False,False,2026-05-01,4.1.0,True,True,2026-05-01,TFP-823,True,True,False,2026-05-01,2026-06-02,2026-05-01
CCE-000002314,CUST-000331,CH-004,CH-004,Email,2026-05-30,call_center,EMP-000001,active,In good standing.,2026-05-01,user_cust-000331_ch-004,CUST-000331-CH-004,False,password,2026-05-01,3,2026-05-02,6772.88,2238.59,76407.01,992.47,5181.51,7669.69,14,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-551,True,True,False,2026-05-01,2026-05-30,2026-05-01
CCE-000002315,CUST-000331,CH-005,CH-005,SMS,2026-06-24,branch_assisted,EMP-000007,active,In good standing.,2026-05-01,user_cust-000331_ch-005,CUST-000331-CH-005,False,password,2026-05-01,0,,2957.71,2263.24,60594.05,690.47,4033.11,9222.51,17,0.0.0.0/0,False,True,2026-05-01,n/a,False,True,2026-05-01,TFP-460,False,False,False,2026-05-01,2026-06-24,2026-05-01
CCE-000002316,CUST-000331,CH-006,CH-006,Call Center,2026-06-06,branch_assisted,system_seed,inactive,Inactivity policy,2026-05-01,user_cust-000331_ch-006,CUST-000331-CH-006,False,otp_email,2026-05-01,3,2026-05-02,1961.14,3345.66,109819.04,1148.54,1687.15,4163.94,15,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-275,True,True,False,2026-05-01,2026-06-06,2026-05-01
CCE-000002317,CUST-000331,CH-007,CH-007,Operations Bridge,2026-06-11,branch_assisted,EMP-000007,active,In good standing.,2026-05-01,user_cust-000331_ch-007,CUST-000331-CH-007,False,otp_email,2026-05-01,1,,1874.53,1292.24,33695.01,681.82,7396.45,9217.23,26,0.0.0.0/0,True,False,2026-05-01,n/a,False,True,2026-05-01,TFP-328,True,False,False,2026-05-01,2026-06-11,2026-05-01
CCE-000002318,CUST-000332,CH-001,CH-001,Branch Network,2026-09-24,branch_assisted,EMP-000007,active,In good standing.,2026-05-01,user_cust-000332_ch-001,CUST-000332-CH-001,False,password,2026-05-01,2,,2048.46,2906.88,76028.15,872.23,6977.38,10036.34,8,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-792,True,True,False,2026-05-01,2026-09-24,2026-05-01
CCE-000002319,CUST-000332,CH-002,CH-002,Online Banking,2026-09-19,call_center,system_seed,active,In good standing.,2026-05-01,user_cust-000332_ch-002,CUST-000332-CH-002,True,otp_email,2026-05-01,0,,5846.53,462.66,126816.15,455.94,5721.12,6334.15,4,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-769,True,False,False,2026-05-01,2026-09-19,2026-05-01
CCE-000002320,CUST-000332,CH-003,CH-003,Mobile App,2026-09-13,self_service,EMP-000001,active,In good standing.,2026-05-01,user_cust-000332_ch-003,CUST-000332-CH-003,True,otp_sms,2026-05-01,2,,7659.85,1677.24,115451.57,1162.05,6063.2,2017.75,17,0.0.0.0/0,False,False,2026-05-01,3.9.2,True,True,2026-05-01,TFP-339,True,False,False,2026-05-01,2026-09-13,2026-05-01
CCE-000002321,CUST-000332,CH-004,CH-004,Email,2026-09-25,branch_assisted,EMP-000007,active,In good standing.,2026-05-01,user_cust-000332_ch-004,CUST-000332-CH-004,False,biometric,2026-05-01,0,,2099.65,3845.94,70904.39,1060.05,5595.28,8934.09,22,10.10.10.0/24,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-227,True,True,False,2026-05-01,2026-09-25,2026-05-01
CCE-000002322,CUST-000332,CH-005,CH-005,SMS,2026-09-13,branch_assisted,EMP-000001,suspended,Inactivity policy,2026-05-01,user_cust-000332_ch-005,CUST-000332-CH-005,False,biometric,2026-05-01,2,,4149.48,617.48,106704.47,1022.7,2490.35,6975.82,13,10.10.10.0/24,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-263,True,True,False,2026-05-01,2026-09-13,2026-05-01
CCE-000002323,CUST-000332,CH-006,CH-006,Call Center,2026-10-06,branch_assisted,system_seed,active,In good standing.,2026-05-01,user_cust-000332_ch-006,CUST-000332-CH-006,False,otp_sms,2026-05-01,3,2026-05-02,7960.53,2257.48,65352.67,344.6,4494.97,7997.23,21,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-658,True,True,False,2026-05-01,2026-10-06,2026-05-01
CCE-000002324,CUST-000332,CH-007,CH-007,Operations Bridge,2026-09-23,call_center,system_seed,active,In good standing.,2026-05-01,user_cust-000332_ch-007,CUST-000332-CH-007,False,biometric,2026-05-01,1,,9195.28,1408.56,114728.52,1208.15,2111.3,5690.97,25,10.10.10.0/24,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-396,True,True,False,2026-05-01,2026-09-23,2026-05-01
CCE-000002325,CUST-000333,CH-001,CH-001,Branch Network,2024-06-06,self_service,EMP-000001,active,In good standing.,2024-11-29,user_cust-000333_ch-001,CUST-000333-CH-001,False,biometric,2024-11-16,1,,5120.74,2694.12,61878.84,805.63,4793.56,2025.39,13,10.10.10.0/24,False,False,2024-06-09,n/a,False,False,2024-09-05,TFP-231,True,True,False,2024-08-26,2024-06-06,2024-12-06
CCE-000002326,CUST-000333,CH-002,CH-002,Online Banking,2024-05-22,branch_assisted,system_seed,active,In good standing.,2025-06-27,user_cust-000333_ch-002,CUST-000333-CH-002,True,password,2025-05-16,1,,2204.03,3820.17,84086.67,954.95,3451.07,2322.4,8,0.0.0.0/0,False,False,2024-06-10,n/a,False,False,2024-10-04,TFP-721,True,True,False,2024-11-30,2024-05-22,2025-07-02
CCE-000002327,CUST-000333,CH-003,CH-003,Mobile App,2024-05-10,call_center,EMP-000001,active,In good standing.,2024-08-28,user_cust-000333_ch-003,CUST-000333-CH-003,True,biometric,2024-07-04,2,,3125.59,3651.92,47523.28,820.46,7761.32,10989.53,25,0.0.0.0/0,False,False,2024-06-05,4.1.0,True,True,2024-10-08,TFP-753,True,False,False,2025-01-28,2024-05-10,2024-09-15
CCE-000002328,CUST-000333,CH-004,CH-004,Email,2024-05-23,branch_assisted,EMP-000001,active,In good standing.,2025-07-16,user_cust-000333_ch-004,CUST-000333-CH-004,False,otp_sms,2025-05-30,2,,3442.71,1214.05,29670.19,258.91,2717.85,7361.78,6,10.10.10.0/24,False,False,2024-07-13,n/a,False,True,2024-11-14,TFP-851,True,True,False,2024-10-15,2024-05-23,2025-07-28
CCE-000002329,CUST-000333,CH-005,CH-005,SMS,2024-06-12,branch_assisted,EMP-000001,active,In good standing.,2025-05-02,user_cust-000333_ch-005,CUST-000333-CH-005,False,password,2025-04-30,3,2026-05-02,8880.95,3766.98,63853.17,1028.38,7282.43,6763.22,13,0.0.0.0/0,True,False,2024-08-22,n/a,False,True,2024-10-15,TFP-916,True,True,False,2024-08-15,2024-06-12,2025-05-14
CCE-000002330,CUST-000333,CH-006,CH-006,Call Center,2024-05-16,self_service,system_seed,active,In good standing.,2025-01-15,user_cust-000333_ch-006,CUST-000333-CH-006,False,otp_sms,2025-01-05,0,,5086.39,3225.11,21749.5,1183.48,7725.94,10430.71,4,0.0.0.0/0,False,False,2024-06-17,n/a,False,True,2024-06-14,TFP-988,True,True,False,2024-07-28,2024-05-16,2025-01-21
CCE-000002331,CUST-000333,CH-007,CH-007,Operations Bridge,2024-06-12,call_center,EMP-000001,active,In good standing.,2025-05-27,user_cust-000333_ch-007,CUST-000333-CH-007,False,otp_sms,2025-05-10,2,,5145.81,1611.69,40480.31,527.62,6257.49,4133.19,26,0.0.0.0/0,False,False,2024-07-29,n/a,False,True,2024-08-16,TFP-574,False,False,False,2025-04-21,2024-06-12,2025-06-06
CCE-000002332,CUST-000334,CH-001,CH-001,Branch Network,2025-08-12,call_center,EMP-000007,active,In good standing.,2025-12-12,user_cust-000334_ch-001,CUST-000334-CH-001,False,otp_email,2025-12-01,2,,4612.37,1275.42,60689.7,703.96,6593.58,4711.01,18,10.10.10.0/24,False,False,2025-10-09,n/a,False,True,2025-12-28,TFP-232,True,True,False,2025-09-26,2025-08-12,2025-12-12
CCE-000002333,CUST-000334,CH-002,CH-002,Online Banking,2025-07-29,call_center,EMP-000007,active,In good standing.,2026-04-01,user_cust-000334_ch-002,CUST-000334-CH-002,True,biometric,2026-02-16,3,2026-05-02,3611.48,576.14,61986.12,405.66,5088.81,9576.4,10,10.10.10.0/24,False,False,2025-10-10,n/a,False,True,2025-10-15,TFP-108,True,True,False,2025-09-21,2025-07-29,2026-04-22
CCE-000002334,CUST-000334,CH-003,CH-003,Mobile App,2025-07-20,branch_assisted,EMP-000001,active,In good standing.,2026-05-01,user_cust-000334_ch-003,CUST-000334-CH-003,True,otp_email,2026-04-11,2,,7300.31,2997.27,108121.15,717.91,7281.18,1946.71,25,0.0.0.0/0,False,False,2025-09-22,3.9.2,True,False,2025-11-17,TFP-120,True,True,False,2025-12-16,2025-07-20,2026-05-01
CCE-000002335,CUST-000334,CH-004,CH-004,Email,2025-07-16,call_center,system_seed,active,In good standing.,2025-12-12,user_cust-000334_ch-004,CUST-000334-CH-004,False,otp_sms,2025-11-19,0,,7055.2,973.48,126730.69,1294.05,5390.52,2861.54,23,10.10.10.0/24,True,False,2025-09-19,n/a,False,True,2025-11-09,TFP-300,False,True,False,2026-03-13,2025-07-16,2025-12-31
CCE-000002336,CUST-000334,CH-005,CH-005,SMS,2025-07-16,call_center,system_seed,inactive,Inactivity policy,2025-12-15,user_cust-000334_ch-005,CUST-000334-CH-005,False,otp_sms,2025-11-04,2,,5921.39,2694.86,49353.28,864.3,1043.25,9097.78,12,0.0.0.0/0,False,False,2025-09-26,n/a,False,True,2025-12-22,TFP-520,True,True,False,2025-11-12,2025-07-16,2026-01-08
CCE-000002337,CUST-000334,CH-006,CH-006,Call Center,2025-07-25,branch_assisted,EMP-000007,active,In good standing.,2026-02-15,user_cust-000334_ch-006,CUST-000334-CH-006,False,password,2026-01-19,1,,5114.74,4062.84,95408.41,966.55,4292.36,1403.44,15,0.0.0.0/0,True,False,2025-09-24,n/a,False,True,2025-12-07,TFP-715,True,False,False,2025-09-02,2025-07-25,2026-02-22
CCE-000002338,CUST-000334,CH-007,CH-007,Operations Bridge,2025-07-15,self_service,system_seed,active,In good standing.,2026-02-01,user_cust-000334_ch-007,CUST-000334-CH-007,False,biometric,2026-01-03,0,,8198.62,1927.46,32040.59,1086.84,2054.3,8151.78,10,0.0.0.0/0,True,False,2025-09-05,n/a,False,True,2025-10-22,TFP-296,False,True,False,2025-12-18,2025-07-15,2026-02-15
CCE-000002339,CUST-000335,CH-001,CH-001,Branch Network,2026-01-11,call_center,EMP-000007,active,In good standing.,2026-05-01,user_cust-000335_ch-001,CUST-000335-CH-001,False,biometric,2026-05-01,1,,6532.02,3802.79,129092.04,1090.05,1011.33,6548.32,7,0.0.0.0/0,False,False,2026-02-21,n/a,False,False,2026-05-01,TFP-321,True,True,False,2026-05-01,2026-01-11,2026-05-01
CCE-000002340,CUST-000335,CH-002,CH-002,Online Banking,2026-01-07,self_service,system_seed,active,In good standing.,2026-04-16,user_cust-000335_ch-002,CUST-000335-CH-002,True,biometric,2026-03-11,1,,6473.92,4112.32,58964.58,905.92,5782.58,6918.44,25,0.0.0.0/0,False,False,2026-04-25,n/a,False,True,2026-04-04,TFP-225,True,True,False,2026-05-01,2026-01-07,2026-05-01
CCE-000002341,CUST-000335,CH-003,CH-003,Mobile App,2026-01-15,call_center,EMP-000001,active,In good standing.,2026-05-01,user_cust-000335_ch-003,CUST-000335-CH-003,False,otp_sms,2026-05-01,2,,3149.35,4049.67,111887.42,593.63,4576.01,6727.8,13,0.0.0.0/0,False,False,2026-01-31,4.0.1,True,False,2026-05-01,TFP-146,True,True,False,2026-02-19,2026-01-15,2026-05-01
CCE-000002342,CUST-000335,CH-004,CH-004,Email,2026-01-09,call_center,EMP-000007,active,In good standing.,2026-05-01,user_cust-000335_ch-004,CUST-000335-CH-004,False,otp_email,2026-05-01,2,,3112.83,2064.92,38984.78,823.18,4267.55,3390.74,15,0.0.0.0/0,False,False,2026-03-30,n/a,False,True,2026-04-02,TFP-435,False,True,False,2026-05-01,2026-01-09,2026-05-01
CCE-000002343,CUST-000335,CH-005,CH-005,SMS,2025-12-25,self_service,EMP-000007,inactive,Customer request,2026-05-01,user_cust-000335_ch-005,CUST-000335-CH-005,False,otp_email,2026-05-01,0,,8950.87,2078.59,21647.46,771.65,5012.68,3694.47,7,0.0.0.0/0,False,True,2026-04-14,n/a,False,True,2026-05-01,TFP-167,True,True,False,2026-05-01,2025-12-25,2026-05-01
CCE-000002344,CUST-000335,CH-006,CH-006,Call Center,2025-12-24,call_center,EMP-000001,active,In good standing.,2026-05-01,user_cust-000335_ch-006,CUST-000335-CH-006,False,otp_email,2026-05-01,2,,3339.78,2013.29,35229.37,255.86,2664.34,6474.24,21,0.0.0.0/0,False,False,2026-03-25,n/a,False,True,2026-02-10,TFP-684,True,True,False,2026-05-01,2025-12-24,2026-05-01
CCE-000002345,CUST-000335,CH-007,CH-007,Operations Bridge,2026-01-11,call_center,EMP-000007,active,In good standing.,2026-05-01,user_cust-000335_ch-007,CUST-000335-CH-007,False,otp_sms,2026-04-23,0,,7244.88,2592.08,44980.82,587.32,7244.81,5044.01,12,10.10.10.0/24,False,False,2026-02-19,n/a,False,True,2026-03-20,TFP-623,True,True,False,2026-04-10,2026-01-11,2026-05-01
